x,x-1,y-1,x-2,y-2,y
0.2325,0.4525,0.626219385,0.2275,0.595935903,0.402030091
0.2225,0.2325,0.402030091,0.4525,0.626219385,0.518175685
0.6825,0.2225,0.518175685,0.2325,0.402030091,0.734085409
0.85,0.6825,0.734085409,0.2225,0.518175685,0.558194465
0.3675,0.85,0.558194465,0.6825,0.734085409,0.246579148
0.9825,0.3675,0.246579148,0.85,0.558194465,0.791673549
0.1775,0.9825,0.791673549,0.3675,0.246579148,0.085970173
0.6975,0.1775,0.085970173,0.9825,0.791673549,0.765603589
0.4275,0.6975,0.765603589,0.1775,0.085970173,0.356726999
0.5825,0.4275,0.356726999,0.6975,0.765603589,0.575801518
0.915,0.5825,0.575801518,0.4275,0.356726999,0.643754357
0.7475,0.915,0.643754357,0.5825,0.575801518,0.383724868
0.1775,0.7475,0.383724868,0.915,0.643754357,0.214946259
0.635,0.1775,0.214946259,0.7475,0.383724868,0.737019035
0.3525,0.635,0.737019035,0.1775,0.214946259,0.356727881
0.5725,0.3525,0.356727881,0.635,0.737019035,0.612390207
0.87,0.5725,0.612390207,0.3525,0.356727881,0.627755285
0.845,0.87,0.627755285,0.5725,0.612390207,0.453024237
0.655,0.845,0.453024237,0.87,0.627755285,0.379828556
0.1975,0.655,0.379828556,0.845,0.453024237,0.274860119
0.1775,0.1975,0.274860119,0.655,0.379828556,0.516801213
0.3975,0.1775,0.516801213,0.1975,0.274860119,0.628433423
0.515,0.3975,0.628433423,0.1775,0.516801213,0.561417669
0.2125,0.515,0.561417669,0.3975,0.628433423,0.360438588
0.66,0.2125,0.360438588,0.515,0.561417669,0.72924541
0.885,0.66,0.72924541,0.2125,0.360438588,0.586550906
0.295,0.885,0.586550906,0.66,0.72924541,0.193453456
0.275,0.295,0.193453456,0.885,0.586550906,0.507882285
0.7225,0.275,0.507882285,0.295,0.193453456,0.723553504
0.3025,0.7225,0.723553504,0.275,0.507882285,0.285837888
0.36,0.3025,0.285837888,0.7225,0.723553504,0.542642064
0.095,0.36,0.542642064,0.3025,0.285837888,0.390040314
0.6725,0.095,0.390040314,0.36,0.542642064,0.79945077
0.895,0.6725,0.79945077,0.095,0.390040314,0.584262255
0.61,0.895,0.584262255,0.6725,0.79945077,0.332094694
0.835,0.61,0.332094694,0.895,0.584262255,0.591122601
0.1825,0.835,0.591122601,0.61,0.332094694,0.169364748
0.99,0.1825,0.169364748,0.835,0.591122601,0.896637023
0.505,0.99,0.896637023,0.1825,0.169364748,0.231637878
0.5575,0.505,0.231637878,0.99,0.896637023,0.521831888
0.3925,0.5575,0.521831888,0.505,0.231637878,0.417599934
0.4225,0.3925,0.417599934,0.5575,0.521831888,0.521835325
0.745,0.4225,0.521835325,0.3925,0.417599934,0.652910946
0.12,0.745,0.652910946,0.4225,0.521835325,0.190030254
0.875,0.12,0.190030254,0.745,0.652910946,0.878342747
0.02,0.875,0.878342747,0.12,0.190030254,0.072934546
0.34,0.02,0.072934546,0.875,0.878342747,0.688538642
0.5925,0.34,0.688538642,0.02,0.072934546,0.628402047
0.2,0.5925,0.628402047,0.34,0.688538642,0.310327817
0.99,0.2,0.310327817,0.5925,0.628402047,0.88703334
0.875,0.99,0.88703334,0.2,0.310327817,0.400860617
0.445,0.875,0.400860617,0.99,0.88703334,0.267314438
0.0875,0.445,0.267314438,0.875,0.400860617,0.339803375
0.3425,0.0875,0.339803375,0.445,0.267314438,0.652637454
0.87,0.3425,0.652637454,0.0875,0.339803375,0.753953503
0.405,0.87,0.753953503,0.3425,0.652637454,0.251763509
0.7275,0.405,0.251763509,0.87,0.753953503,0.654465997
0.7025,0.7275,0.654465997,0.405,0.251763509,0.466045723
0.8475,0.7025,0.466045723,0.7275,0.654465997,0.546080433
0.9925,0.8475,0.546080433,0.7025,0.466045723,0.533018565
0.0675,0.9925,0.533018565,0.8475,0.546080433,0.030252468
0.78,0.0675,0.030252468,0.9925,0.533018565,0.86370693
0.0525,0.78,0.86370693,0.0675,0.030252468,0.139937682
0.865,0.0525,0.139937682,0.78,0.86370693,0.91081506
0.1,0.865,0.91081506,0.0525,0.139937682,0.115011361
0.15,0.1,0.115011361,0.865,0.91081506,0.557734156
0.6425,0.15,0.557734156,0.1,0.115011361,0.756456079
0.12,0.6425,0.756456079,0.15,0.557734156,0.246275134
0.325,0.12,0.246275134,0.6425,0.756456079,0.626795768
0.78,0.325,0.626795768,0.12,0.246275134,0.722409283
0.7575,0.78,0.722409283,0.325,0.626795768,0.462378369
0.4925,0.7575,0.462378369,0.78,0.722409283,0.353531811
0.9725,0.4925,0.353531811,0.7575,0.462378369,0.71849734
0.8725,0.9725,0.71849734,0.4925,0.353531811,0.409324976
0.6275,0.8725,0.409324976,0.9725,0.71849734,0.352154843
0.2375,0.6275,0.352154843,0.8725,0.409324976,0.308246639
0.38,0.2375,0.308246639,0.6275,0.352154843,0.587463427
0.7075,0.38,0.587463427,0.2375,0.308246639,0.659253819
0.9425,0.7075,0.659253819,0.38,0.587463427,0.586787144
0.905,0.9425,0.586787144,0.7075,0.659253819,0.440879207
0.6725,0.905,0.440879207,0.9425,0.586787144,0.354901162
0.495,0.6725,0.354901162,0.905,0.440879207,0.401319171
0.8775,0.495,0.401319171,0.6725,0.354901162,0.673677583
0.78,0.8775,0.673677583,0.495,0.401319171,0.419162401
0.4875,0.78,0.419162401,0.8775,0.673677583,0.338891972
0.47,0.4875,0.338891972,0.78,0.419162401,0.491418529
0.04,0.47,0.491418529,0.4875,0.338891972,0.304373756
0.8625,0.04,0.304373756,0.47,0.491418529,0.916532905
0.6,0.8625,0.916532905,0.04,0.304373756,0.345062716
0.015,0.6,0.345062716,0.8625,0.916532905,0.221577052
0.9775,0.015,0.221577052,0.6,0.345062716,0.982849318
0.125,0.9775,0.982849318,0.015,0.221577052,0.064701658
0.33,0.125,0.064701658,0.9775,0.982849318,0.626337858
0.1175,0.33,0.626337858,0.125,0.064701658,0.416665459
0.3525,0.1175,0.416665459,0.33,0.626337858,0.640748511
0.2725,0.3525,0.640748511,0.1175,0.416665459,0.475197924
0.18,0.2725,0.475197924,0.3525,0.640748511,0.476792566
0.0125,0.18,0.476792566,0.2725,0.475197924,0.450952209
0.4725,0.0125,0.450952209,0.18,0.476792566,0.753261601
0.475,0.4725,0.753261601,0.0125,0.450952209,0.501938689
0.4525,0.475,0.501938689,0.4725,0.753261601,0.490295864
0.2375,0.4525,0.490295864,0.475,0.501938689,0.404306127
0.705,0.2375,0.404306127,0.4525,0.490295864,0.736107162
0.615,0.705,0.736107162,0.2375,0.404306127,0.438366428
0.3325,0.615,0.438366428,0.705,0.736107162,0.358559798
0.73,0.3325,0.358559798,0.615,0.438366428,0.695400833
0.235,0.73,0.695400833,0.3325,0.358559798,0.250851844
0.3075,0.235,0.250851844,0.73,0.695400833,0.555676531
0.34,0.3075,0.555676531,0.235,0.250851844,0.531402761
0.2425,0.34,0.531402761,0.3075,0.555676531,0.468394843
0.065,0.2425,0.468394843,0.34,0.531402761,0.440659725
0.475,0.065,0.440659725,0.2425,0.468394843,0.725590294
0.1375,0.475,0.725590294,0.065,0.440659725,0.346209125
0.2175,0.1375,0.346209125,0.475,0.725590294,0.56802622
0.3525,0.2175,0.56802622,0.1375,0.346209125,0.590164923
0.72,0.3525,0.590164923,0.2175,0.56802622,0.680018344
0.8225,0.72,0.680018344,0.3525,0.590164923,0.525040009
0.0275,0.8225,0.525040009,0.72,0.680018344,0.105231344
0.355,0.0275,0.105231344,0.8225,0.525040009,0.691282851
0.555,0.355,0.691282851,0.0275,0.105231344,0.603018363
0.38,0.555,0.603018363,0.355,0.691282851,0.413280469
0.8725,0.38,0.413280469,0.555,0.603018363,0.734506842
0.93,0.8725,0.734506842,0.38,0.413280469,0.490505374
0.7425,0.93,0.490505374,0.8725,0.734506842,0.37320583
0.605,0.7425,0.37320583,0.93,0.490505374,0.413210916
0.7625,0.605,0.413210916,0.7425,0.37320583,0.560710566
0.455,0.7625,0.560710566,0.605,0.413210916,0.335249743
0.6275,0.455,0.335249743,0.7625,0.560710566,0.581289438
0.705,0.6275,0.581289438,0.455,0.335249743,0.522478352
0.4575,0.705,0.522478352,0.6275,0.581289438,0.366377123
0.185,0.4575,0.366377123,0.705,0.522478352,0.377536773
0.185,0.185,0.377536773,0.4575,0.366377123,0.527093327
0.775,0.185,0.527093327,0.185,0.377536773,0.796991886
0.6825,0.775,0.796991886,0.185,0.527093327,0.430818479
0.165,0.6825,0.430818479,0.775,0.796991886,0.24490556
0.65,0.165,0.24490556,0.6825,0.430818479,0.750739944
0.585,0.65,0.750739944,0.165,0.24490556,0.454830828
0.8325,0.585,0.454830828,0.65,0.750739944,0.603705835
0.7,0.8325,0.603705835,0.585,0.454830828,0.407332181
0.075,0.7,0.407332181,0.8325,0.603705835,0.194137347
0.4875,0.075,0.194137347,0.7,0.407332181,0.725813665
0.875,0.4875,0.725813665,0.075,0.194137347,0.67665071
0.7175,0.875,0.67665071,0.4875,0.725813665,0.391949117
0.0625,0.7175,0.391949117,0.875,0.67665071,0.178815203
0.675,0.0625,0.178815203,0.7175,0.391949117,0.818428731
0.605,0.675,0.818428731,0.0625,0.178815203,0.450255925
0.1725,0.605,0.450255925,0.675,0.818428731,0.290871961
0.2325,0.1725,0.290871961,0.605,0.450255925,0.555676829
0.8175,0.2325,0.555676829,0.1725,0.290871961,0.790953802
0.8275,0.8175,0.790953802,0.2325,0.555676829,0.473810287
0.105,0.8275,0.473810287,0.8175,0.790953802,0.137889501
0.745,0.105,0.137889501,0.8275,0.473810287,0.827118429
0.5275,0.745,0.827118429,0.105,0.137889501,0.376392411
0.15,0.5275,0.376392411,0.745,0.827118429,0.323111355
0.715,0.15,0.323111355,0.5275,0.376392411,0.788701395
0.12,0.715,0.788701395,0.15,0.323111355,0.206484218
0.0025,0.12,0.206484218,0.715,0.788701395,0.479297422
0.1325,0.0025,0.479297422,0.12,0.206484218,0.603253307
0.9575,0.1325,0.603253307,0.0025,0.479297422,0.909284969
0.485,0.9575,0.909284969,0.1325,0.603253307,0.240327628
0.2025,0.485,0.240327628,0.9575,0.909284969,0.370446233
0.0925,0.2025,0.370446233,0.485,0.240327628,0.475182936
0,0.0925,0.475182936,0.2025,0.370446233,0.493257473
0.035,0,0.493257473,0.0925,0.475182936,0.560038062
0.38,0.035,0.560038062,0,0.493257473,0.700012402
0.21,0.38,0.700012402,0.035,0.560038062,0.431508102
0.7025,0.21,0.431508102,0.38,0.700012402,0.750058198
0.0725,0.7025,0.750058198,0.21,0.431508102,0.191620969
0.0775,0.0725,0.191620969,0.7025,0.750058198,0.539668702
0.935,0.0775,0.539668702,0.0725,0.191620969,0.929234525
0.6325,0.935,0.929234525,0.0775,0.539668702,0.320136618
0.485,0.6325,0.320136618,0.935,0.929234525,0.418698241
0.1025,0.485,0.418698241,0.6325,0.320136618,0.324713828
0.8975,0.1025,0.324713828,0.485,0.418698241,0.898238804
0.3125,0.8975,0.898238804,0.1025,0.324713828,0.194363142
0.2475,0.3125,0.194363142,0.8975,0.898238804,0.485700396
0.01,0.2475,0.485700396,0.3125,0.194363142,0.412765479
0.3825,0.01,0.412765479,0.2475,0.485700396,0.713468319
0.0575,0.3825,0.713468319,0.01,0.412765479,0.360387895
0.81,0.0575,0.360387895,0.3825,0.713468319,0.882917902
0.9575,0.81,0.882917902,0.0575,0.360387895,0.537382187
0.8525,0.9575,0.537382187,0.81,0.882917902,0.408513463
0.2825,0.8525,0.408513463,0.9575,0.537382187,0.205342689
0.7625,0.2825,0.205342689,0.8525,0.408513463,0.737705032
0.655,0.7625,0.737705032,0.2825,0.205342689,0.425102966
0.8225,0.655,0.425102966,0.7625,0.737705032,0.560711273
0.2075,0.8225,0.560711273,0.655,0.425102966,0.189123907
0.8425,0.2075,0.189123907,0.8225,0.560711273,0.815455935
0.3975,0.8425,0.815455935,0.2075,0.189123907,0.263424969
0.8525,0.3975,0.263424969,0.8425,0.815455935,0.715752126
0.37,0.8525,0.715752126,0.3975,0.263424969,0.245362069
0.2975,0.37,0.245362069,0.8525,0.715752126,0.477010818
0.245,0.2975,0.477010818,0.37,0.245362069,0.492800579
0.1925,0.245,0.492800579,0.2975,0.477010818,0.497608397
0.2025,0.1925,0.497608397,0.245,0.492800579,0.530998059
0.1775,0.2025,0.530998059,0.1925,0.497608397,0.514129054
0.2,0.1775,0.514129054,0.2025,0.530998059,0.53810139
0.23,0.2,0.53810139,0.1775,0.514129054,0.539552004
0.3175,0.23,0.539552004,0.2,0.53810139,0.563117915
0.115,0.3175,0.563117915,0.23,0.539552004,0.4250829
0.7175,0.115,0.4250829,0.3175,0.563117915,0.809056997
0.41,0.7175,0.809056997,0.115,0.4250829,0.337745826
0.495,0.41,0.337745826,0.7175,0.809056997,0.545386826
0.8675,0.495,0.545386826,0.41,0.337745826,0.669298618
0.3425,0.8675,0.669298618,0.495,0.545386826,0.224557042
0.8175,0.3425,0.224557042,0.8675,0.669298618,0.72993002
0.955,0.8175,0.72993002,0.3425,0.224557042,0.532125201
0.17,0.955,0.532125201,0.8175,0.72993002,0.097708776
0.41,0.17,0.097708776,0.955,0.532125201,0.638229237
0.9675,0.41,0.638229237,0.17,0.097708776,0.761505665
0.9225,0.9675,0.761505665,0.41,0.638229237,0.434935425
0.7425,0.9225,0.434935425,0.9675,0.761505665,0.377311204
0.835,0.7425,0.377311204,0.9225,0.434935425,0.518403507
0.92,0.835,0.518403507,0.7425,0.377311204,0.506549873
0.01,0.92,0.506549873,0.835,0.518403507,0.043688743
0.725,0.01,0.043688743,0.92,0.506549873,0.870109968
0.06,0.725,0.870109968,0.01,0.043688743,0.173553495
0.8325,0.06,0.173553495,0.725,0.870109968,0.891834771
0.9,0.8325,0.891834771,0.06,0.173553495,0.498735332
0.6375,0.9,0.498735332,0.8325,0.891834771,0.341652253
0.555,0.6375,0.341652253,0.9,0.498735332,0.447969506
0.8925,0.555,0.447969506,0.6375,0.341652253,0.64761141
0.4825,0.8925,0.64761141,0.555,0.447969506,0.274872019
0.3075,0.4825,0.274872019,0.8925,0.64761141,0.419841188
0.38,0.3075,0.419841188,0.4825,0.274872019,0.549048294
0.835,0.38,0.549048294,0.3075,0.419841188,0.71763412
0.57,0.835,0.71763412,0.38,0.549048294,0.346438215
0.15,0.57,0.346438215,0.835,0.71763412,0.299785399
0.1025,0.15,0.299785399,0.57,0.346438215,0.508568977
0.6,0.1025,0.508568977,0.15,0.299785399,0.76220095
0.545,0.6,0.76220095,0.1025,0.508568977,0.463977679
0.335,0.545,0.463977679,0.6,0.76220095,0.398124549
0.41,0.335,0.398124549,0.545,0.463977679,0.547675155
0.6025,0.41,0.547675155,0.335,0.398124549,0.594796501
0.2425,0.6025,0.594796501,0.41,0.547675155,0.324371673
0.9075,0.2425,0.324371673,0.6025,0.594796501,0.825976139
0,0.9075,0.825976139,0.2425,0.324371673,0.045950827
0.36,0,0.045950827,0.9075,0.825976139,0.708662381
0.1475,0.36,0.708662381,0,0.045950827,0.413899159
0.83,0.1475,0.413899159,0.36,0.708662381,0.842672186
0.9825,0.83,0.842672186,0.1475,0.413899159,0.537839845
0.435,0.9825,0.537839845,0.83,0.842672186,0.203848812
0.1725,0.435,0.203848812,0.9825,0.537839845,0.38416682
0.99,0.1725,0.38416682,0.435,0.203848812,0.902127585
0.61,0.99,0.902127585,0.1725,0.38416682,0.279660503
0.98,0.61,0.279660503,0.99,0.902127585,0.657439024
0.375,0.98,0.657439024,0.61,0.279660503,0.177680318
0.0175,0.375,0.177680318,0.98,0.657439024,0.346205962
0.05,0.0175,0.346205962,0.375,0.177680318,0.557278292
0.045,0.05,0.557278292,0.0175,0.346205962,0.537998227
0.4025,0.045,0.537998227,0.05,0.557278292,0.703514282
0.2375,0.4025,0.703514282,0.045,0.537998227,0.431736509
0.7025,0.2375,0.431736509,0.4025,0.703514282,0.734965381
0.9175,0.7025,0.734965381,0.2375,0.431736509,0.578089529
0.45,0.9175,0.578089529,0.7025,0.734965381,0.246925272
0.22,0.45,0.246925272,0.9175,0.578089529,0.397659108
0.8925,0.22,0.397659108,0.45,0.246925272,0.831466154
0.4675,0.8925,0.831466154,0.22,0.397659108,0.267998374
0.3525,0.4675,0.267998374,0.8925,0.831466154,0.448654729
0.695,0.3525,0.448654729,0.4675,0.267998374,0.668421305
0.8925,0.695,0.668421305,0.3525,0.448654729,0.570777668
0.27,0.8925,0.570777668,0.695,0.668421305,0.180318583
0.87,0.27,0.180318583,0.8925,0.570777668,0.793731371
0.6275,0.87,0.793731371,0.27,0.180318583,0.353524926
0.275,0.6275,0.353524926,0.87,0.793731371,0.325397614
0.0975,0.275,0.325397614,0.6275,0.353524926,0.437678692
0.9125,0.0975,0.437678692,0.275,0.325397614,0.907847428
0.3925,0.9125,0.907847428,0.0975,0.437678692,0.222719328
0.3675,0.3925,0.222719328,0.9125,0.907847428,0.49667712
0.45,0.3675,0.49667712,0.3925,0.222719328,0.548148486
0.785,0.45,0.548148486,0.3675,0.49667712,0.656323088
0.3425,0.785,0.656323088,0.45,0.548148486,0.26983837
0.8425,0.3425,0.26983837,0.785,0.656323088,0.741364254
0.82,0.8425,0.741364254,0.3425,0.26983837,0.456660575
0.4175,0.82,0.456660575,0.8425,0.741364254,0.284927138
0.34,0.4175,0.284927138,0.82,0.456660575,0.470379396
0.525,0.34,0.470379396,0.4175,0.284927138,0.597534137
0.41,0.525,0.597534137,0.34,0.470379396,0.443493634
0.1125,0.41,0.443493634,0.525,0.597534137,0.370451612
0.06,0.1125,0.370451612,0.41,0.443493634,0.509713511
0.3575,0.06,0.509713511,0.1125,0.370451612,0.6746179
0.89,0.3575,0.6746179,0.06,0.509713511,0.754863476
0.1125,0.89,0.754863476,0.3575,0.6746179,0.107009482
0.8075,0.1125,0.107009482,0.89,0.754863476,0.851587047
0.2025,0.8075,0.851587047,0.1125,0.107009482,0.193448734
0.16,0.2025,0.193448734,0.8075,0.851587047,0.50605285
0.635,0.16,0.50605285,0.2025,0.193448734,0.746648504
0.08,0.635,0.746648504,0.16,0.50605285,0.232097315
0.355,0.08,0.232097315,0.635,0.746648504,0.662469663
0.385,0.355,0.662469663,0.08,0.232097315,0.525271672
0.4875,0.385,0.525271672,0.355,0.662469663,0.555730172
0.6525,0.4875,0.555730172,0.385,0.525271672,0.57554326
0.4825,0.6525,0.57554326,0.4875,0.555730172,0.407573686
0.98,0.4825,0.407573686,0.6525,0.57554326,0.727417498
0.86,0.98,0.727417498,0.4825,0.407573686,0.399491317
0.3875,0.86,0.399491317,0.98,0.727417498,0.249248716
0.6875,0.3875,0.249248716,0.86,0.399491317,0.645776168
0.2125,0.6875,0.645776168,0.3875,0.249248716,0.263896098
0.4975,0.2125,0.263896098,0.6875,0.645776168,0.654923434
0.0625,0.4975,0.654923434,0.2125,0.263896098,0.299567061
0.595,0.0625,0.299567061,0.4975,0.654923434,0.781840745
0.48,0.595,0.781840745,0.0625,0.299567061,0.436993084
0.9575,0.48,0.436993084,0.595,0.781840745,0.718500903
0.1425,0.9575,0.718500903,0.48,0.436993084,0.083685645
0.9875,0.1425,0.083685645,0.9575,0.718500903,0.917446644
0.975,0.9875,0.917446644,0.1425,0.083685645,0.447968399
0.845,0.975,0.447968399,0.9875,0.917446644,0.395378136
0.475,0.845,0.395378136,0.975,0.447968399,0.297499888
0.095,0.475,0.297499888,0.845,0.395378136,0.326768907
0.41,0.095,0.326768907,0.475,0.297499888,0.679392737
0.02,0.41,0.679392737,0.095,0.326768907,0.32814721
0.5975,0.02,0.32814721,0.41,0.679392737,0.80630977
0.11,0.5975,0.80630977,0.02,0.32814721,0.266397921
0.45,0.11,0.266397921,0.5975,0.80630977,0.689454027
0.2225,0.45,0.689454027,0.11,0.266397921,0.398807929
0.6075,0.2225,0.398807929,0.45,0.689454027,0.69974692
0.825,0.6075,0.69974692,0.2225,0.398807929,0.587924769
0.4975,0.825,0.587924769,0.6075,0.69974692,0.318970101
0.685,0.4975,0.318970101,0.825,0.587924769,0.584262043
0.5325,0.685,0.584262043,0.4975,0.318970101,0.411903778
0.7,0.5325,0.411903778,0.685,0.584262043,0.571915784
0.9075,0.7,0.571915784,0.5325,0.411903778,0.576952339
0.68,0.9075,0.576952339,0.7,0.571915784,0.35773517
0.8775,0.68,0.35773517,0.9075,0.576952339,0.57214267
0.235,0.8775,0.57214267,0.68,0.35773517,0.171861905
0.8475,0.235,0.171861905,0.8775,0.57214267,0.802649836
0.35,0.8475,0.802649836,0.235,0.171861905,0.238956456
0.295,0.35,0.238956456,0.8475,0.802649836,0.486843992
0.4825,0.295,0.486843992,0.35,0.238956456,0.602798396
0.3125,0.4825,0.602798396,0.295,0.486843992,0.422199834
0.8025,0.3125,0.422199834,0.4825,0.602798396,0.739538301
0.505,0.8025,0.739538301,0.3125,0.422199834,0.334545892
0.985,0.505,0.334545892,0.8025,0.739538301,0.717353614
0.8625,0.985,0.717353614,0.505,0.334545892,0.397891074
0.485,0.8625,0.397891074,0.985,0.717353614,0.292469041
0.41,0.485,0.292469041,0.8625,0.397891074,0.465348518
0.0175,0.41,0.465348518,0.485,0.292469041,0.32700553
0.8575,0.0175,0.32700553,0.41,0.465348518,0.926595069
0.2,0.8575,0.926595069,0.0175,0.32700553,0.16486338
0.845,0.2,0.16486338,0.8575,0.926595069,0.82071548
0.7675,0.845,0.82071548,0.2,0.16486338,0.431275516
0.72,0.7675,0.431275516,0.845,0.82071548,0.452089045
0.72,0.72,0.452089045,0.7675,0.431275516,0.478160538
0.0525,0.72,0.478160538,0.72,0.452089045,0.172878539
0.8225,0.0525,0.172878539,0.72,0.478160538,0.89137741
0.9875,0.8225,0.89137741,0.0525,0.172878539,0.544242517
0.4475,0.9875,0.544242517,0.8225,0.89137741,0.206890306
0.89,0.4475,0.206890306,0.9875,0.544242517,0.705461257
0.3725,0.89,0.705461257,0.4475,0.206890306,0.225924992
0.26,0.3725,0.225924992,0.89,0.705461257,0.458487692
0.24,0.26,0.458487692,0.3725,0.225924992,0.511091237
0.305,0.24,0.511091237,0.26,0.458487692,0.551818557
0.335,0.305,0.551818557,0.24,0.511091237,0.5302209
0.38,0.335,0.5302209,0.305,0.551818557,0.534021133
0.14,0.38,0.534021133,0.335,0.5302209,0.399574526
0.9075,0.14,0.399574526,0.38,0.534021133,0.882233037
0.0775,0.9075,0.882233037,0.14,0.399574526,0.081395656
0.975,0.0775,0.081395656,0.9075,0.882233037,0.947403629
0.975,0.975,0.947403629,0.0775,0.081395656,0.454828661
0.07,0.975,0.454828661,0.975,0.947403629,0.040926064
0.0025,0.07,0.040926064,0.975,0.454828661,0.506738548
0.3325,0.0025,0.506738548,0.07,0.040926064,0.694738888
0.2625,0.3325,0.694738888,0.0025,0.506738548,0.481589323
0.09,0.2625,0.481589323,0.3325,0.694738888,0.441120355
0.6275,0.09,0.441120355,0.2625,0.481589323,0.781616768
0.4425,0.6275,0.781616768,0.09,0.441120355,0.402005154
0.7,0.4425,0.402005154,0.6275,0.781616768,0.621310051
0.205,0.7,0.621310051,0.4425,0.402005154,0.253622278
0.2925,0.205,0.253622278,0.7,0.621310051,0.565281079
0.145,0.2925,0.565281079,0.205,0.253622278,0.453872061
0.86,0.145,0.453872061,0.2925,0.565281079,0.857768415
0.5925,0.86,0.857768415,0.145,0.453872061,0.34300495
0.5725,0.5925,0.34300495,0.86,0.857768415,0.48067067
0.545,0.5725,0.48067067,0.5925,0.34300495,0.479080842
0.6525,0.545,0.479080842,0.5725,0.48067067,0.543339268
0.07,0.6525,0.543339268,0.545,0.479080842,0.218082584
0.155,0.07,0.218082584,0.6525,0.543339268,0.576486177
0.9625,0.155,0.576486177,0.07,0.218082584,0.899997172
0.9675,0.9625,0.899997172,0.155,0.576486177,0.458259052
0.605,0.9675,0.458259052,0.9625,0.899997172,0.289729636
0.295,0.605,0.289729636,0.9675,0.458259052,0.346892613
0.8175,0.295,0.346892613,0.605,0.289729636,0.756000621
0.11,0.8175,0.756000621,0.295,0.346892613,0.145656253
0.5225,0.11,0.145656253,0.8175,0.756000621,0.722612006
0.16,0.5225,0.722612006,0.11,0.145656253,0.330430399
0.06,0.16,0.330430399,0.5225,0.722612006,0.483643303
0.315,0.06,0.483643303,0.16,0.330430399,0.655164838
0.75,0.315,0.655164838,0.06,0.483643303,0.714162574
0.645,0.75,0.714162574,0.315,0.655164838,0.427390889
0.5675,0.645,0.427390889,0.75,0.714162574,0.449573288
0.435,0.5675,0.449573288,0.645,0.427390889,0.431509652
0.0275,0.435,0.431509652,0.5675,0.449573288,0.317854311
0.0925,0.0275,0.317854311,0.435,0.431509652,0.571227309
0.095,0.0925,0.571227309,0.0275,0.317854311,0.539098369
0.515,0.095,0.539098369,0.0925,0.571227309,0.727534406
0.85,0.515,0.727534406,0.095,0.539098369,0.65012383
0.72,0.85,0.65012383,0.515,0.727534406,0.406819111
0.4775,0.72,0.406819111,0.85,0.65012383,0.367247557
0.425,0.4775,0.367247557,0.72,0.406819111,0.476326254
0.8425,0.425,0.476326254,0.4775,0.367247557,0.696096304
0.1325,0.8425,0.696096304,0.425,0.476326254,0.142229112
0.805,0.1325,0.142229112,0.8425,0.696096304,0.839467122
0.175,0.805,0.839467122,0.1325,0.142229112,0.182243555
0.31,0.175,0.182243555,0.805,0.839467122,0.589749437
0.0475,0.31,0.589749437,0.175,0.182243555,0.395775958
0.045,0.0475,0.395775958,0.31,0.589749437,0.538527891
0.4225,0.045,0.538527891,0.0475,0.395775958,0.712665566
0.245,0.4225,0.712665566,0.045,0.538527891,0.42418947
0.735,0.245,0.42418947,0.4225,0.712665566,0.74571277
0.9475,0.735,0.74571277,0.245,0.42418947,0.573972908
0.95,0.9475,0.573972908,0.735,0.74571277,0.459830253
0.52,0.95,0.459830253,0.9475,0.573972908,0.260458924
0.4625,0.52,0.260458924,0.95,0.459830253,0.470150532
0.295,0.4625,0.470150532,0.52,0.260458924,0.425109892
0.1625,0.295,0.425109892,0.4625,0.470150532,0.45643351
0.8825,0.1625,0.45643351,0.295,0.425109892,0.858454803
0.2475,0.8825,0.858454803,0.1625,0.45643351,0.172867542
0.6825,0.2475,0.172867542,0.8825,0.858454803,0.72032529
0.1075,0.6825,0.72032529,0.2475,0.172867542,0.218606337
0.765,0.1075,0.218606337,0.6825,0.72032529,0.834893794
0.0075,0.765,0.834893794,0.1075,0.218606337,0.127589246
0.685,0.0075,0.127589246,0.765,0.834893794,0.853187845
0.045,0.685,0.853187845,0.0075,0.127589246,0.188646455
0.325,0.045,0.188646455,0.685,0.853187845,0.667957781
0.715,0.325,0.667957781,0.045,0.188646455,0.692663822
0.91,0.715,0.692663822,0.325,0.667957781,0.567801616
0.6375,0.91,0.567801616,0.715,0.692663822,0.34053888
0.825,0.6375,0.34053888,0.91,0.567801616,0.571456312
0.25,0.825,0.571456312,0.6375,0.34053888,0.207853417
0.0175,0.25,0.207853417,0.825,0.571456312,0.414809864
0.45,0.0175,0.414809864,0.25,0.207853417,0.740223906
0.6575,0.45,0.740223906,0.0175,0.414809864,0.597755747
0.155,0.6575,0.597755747,0.45,0.740223906,0.254145775
0.1975,0.155,0.254145775,0.6575,0.597755747,0.549273531
0.535,0.1975,0.549273531,0.155,0.254145775,0.680594881
0.835,0.535,0.680594881,0.1975,0.549273531,0.632290527
0.9625,0.835,0.632290527,0.535,0.680594881,0.525969516
0.4175,0.9625,0.525969516,0.835,0.632290527,0.206767407
0.7475,0.4175,0.206767407,0.9625,0.525969516,0.656752564
0.86,0.7475,0.656752564,0.4175,0.206767407,0.527102475
0.11,0.86,0.527102475,0.7475,0.656752564,0.122387962
0.705,0.11,0.122387962,0.86,0.527102475,0.806079897
0.335,0.705,0.806079897,0.11,0.122387962,0.310304351
0.7425,0.335,0.310304351,0.705,0.806079897,0.699744989
