x,x-1,y-1,x-2,y-2,y
389,297,32.55014998,139,-81.64972322,8.150942941
322,389,8.150942941,297,32.55014998,-36.18517154
284,322,-36.18517154,389,8.150942941,-25.59923685
417,284,-25.59923685,322,-36.18517154,19.05152364
429,417,19.05152364,284,-25.59923685,-17.84725245
491,429,-17.84725245,417,19.05152364,-5.946870349
489,491,-5.946870349,429,-17.84725245,-25.02250123
410,489,-25.02250123,491,-5.946870349,-44.19840542
343,410,-44.19840542,489,-25.02250123,-37.24948836
371,343,-37.24948836,410,-44.19840542,-10.14927981
377,371,-10.14927981,343,-37.24948836,-17.04038534
288,377,-17.04038534,371,-10.14927981,-41.09656799
123,288,-41.09656799,377,-17.04038534,-55.64940826
455,123,-55.64940826,288,-41.09656799,76.8503228
396,455,76.8503228,123,-55.64940826,-37.49983071
305,396,-37.49983071,455,76.8503228,-42.54928939
290,305,-42.54928939,396,-37.49983071,-18.99944795
250,290,-18.99944795,305,-42.54928939,-24.49723741
302,250,-24.49723741,290,-18.99944795,0.501663576
215,302,0.501663576,250,-24.49723741,-36.05106504
369,215,-36.05106504,302,0.501663576,27.75076883
470,369,27.75076883,215,-36.05106504,6.80129684
275,470,6.80129684,369,27.75076883,-72.2288394
273,275,-72.2288394,470,6.80129684,-14.24980836
210,273,-14.24980836,275,-72.2288394,-29.39509941
141,210,-29.39509941,273,-14.24980836,-27.74884403
163,141,-27.74884403,210,-29.39509941,-1.54870298
353,163,-1.54870298,141,-27.74884403,39.64424911
398,353,39.64424911,163,-1.54870298,-6.399364137
454,398,-6.399364137,353,39.64424911,-5.876163155
427,454,-5.876163155,398,-6.399364137,-29.42185421
111,427,-29.42185421,454,-5.876163155,-100.3488461
234,111,-100.3488461,427,-29.42185421,25.2000993
106,234,25.2000993,111,-100.3488461,-43.69842778
418,106,-43.69842778,234,25.2000993,72.70052341
307,418,72.70052341,106,-43.69842778,-48.64981083
419,307,-48.64981083,418,72.70052341,12.65042233
110,419,12.65042233,307,-48.64981083,-98.1937901
305,110,-98.1937901,419,12.65042233,43.2501037
137,305,43.2501037,110,-98.1937901,-57.24946569
319,137,-57.24946569,305,43.2501037,38.65030502
214,319,38.65030502,137,-57.24946569,-42.19933103
164,214,-42.19933103,319,38.65030502,-23.19943876
217,164,-23.19943876,214,-42.19933103,5.051854551
183,217,5.051854551,164,-23.19943876,-19.31229436
331,183,-19.31229436,217,5.051854551,27.85267405
152,331,27.85267405,183,-19.31229436,-61.29871262
485,152,-61.29871262,331,27.85267405,75.65026606
302,485,75.65026606,152,-61.29871262,-69.9998253
225,302,-69.9998253,485,75.65026606,-34.34979596
283,225,-34.34979596,302,-69.9998253,3.250846806
400,283,3.250846806,225,-34.34979596,15.18644533
394,400,15.18644533,283,3.250846806,-21.49568273
465,394,-21.49568273,400,15.18644533,-1.947840473
137,465,-1.947840473,394,-21.49568273,-105.0414095
418,137,-105.0414095,465,-1.947840473,63.40009062
483,418,63.40009062,137,-105.0414095,-4.649751279
344,483,-4.649751279,418,63.40009062,-58.8557917
380,344,-58.8557917,483,-4.649751279,-8.1997114
261,380,-8.1997114,344,-58.8557917,-48.73534482
115,261,-48.73534482,380,-8.1997114,-49.54957915
255,115,-49.54957915,261,-48.73534482,29.25040714
238,255,29.25040714,115,-49.54957915,-16.99883258
381,238,-16.99883258,255,29.25040714,23.85344875
386,381,23.85344875,238,-16.99883258,-17.79824557
178,386,-17.79824557,381,23.85344875,-71.29685314
436,178,-71.29685314,386,-17.79824557,55.60019669
278,436,55.60019669,178,-71.29685314,-61.29967662
428,278,-61.29967662,436,55.60019669,23.60026605
121,428,23.60026605,278,-61.29967662,-98.1482078
201,121,-98.1482078,428,23.60026605,13.9501038
439,201,13.9501038,121,-98.1482078,49.45511233
182,439,49.45511233,201,13.9501038,-86.1995913
285,182,-86.1995913,439,49.45511233,16.65013456
385,285,16.65013456,182,-86.1995913,10.75359419
500,385,10.75359419,285,16.65013456,9.508573404
224,500,9.508573404,385,10.75359419,-93.98906063
428,224,-93.98906063,500,9.508573404,39.80011319
263,428,39.80011319,224,-93.98906063,-62.6493691
463,263,-62.6493691,428,39.80011319,36.85025472
328,463,36.85025472,263,-62.6493691,-56.89926413
109,328,-56.89926413,463,36.85025472,-71.14969122
419,109,-71.14969122,328,-56.89926413,72.0501975
313,419,72.0501975,109,-71.14969122,-47.4498074
262,313,-47.4498074,419,72.0501975,-28.39955605
426,262,-28.39955605,313,-47.4498074,27.90123834
177,426,27.90123834,262,-28.39955605,-83.54871709
399,177,-83.54871709,426,27.90123834,46.65014324
372,399,46.65014324,177,-83.54871709,-26.6995407
411,372,-26.6995407,399,46.65014324,-8.848599176
163,411,-8.848599176,372,-26.6995407,-82.53738929
370,163,-82.53738929,411,-8.848599176,43.60014677
275,370,43.60014677,163,-82.53738929,-42.24947423
217,275,-42.24947423,370,43.60014677,-28.2494401
252,217,-28.2494401,275,-42.24947423,-2.098748484
112,252,-2.098748484,217,-28.2494401,-47.4149774
407,112,-47.4149774,252,-2.098748484,68.15044461
495,407,68.15044461,112,-47.4149774,1.650215263
458,495,1.650215263,407,68.15044461,-33.73141459
216,458,-33.73141459,495,1.650215263,-83.39912189
337,216,-83.39912189,458,-33.73141459,19.45014375
426,337,19.45014375,216,-83.39912189,5.402636379
284,426,5.402636379,337,19.45014375,-56.76687478
392,284,-56.76687478,426,5.402636379,12.80031022
144,392,12.80031022,284,-56.76687478,-81.5939338
318,144,-81.5939338,392,12.80031022,36.30015018
387,318,36.30015018,144,-81.5939338,1.350758322
104,387,1.350758322,318,36.30015018,-89.74596106
378,104,-89.74596106,387,1.350758322,63.30012414
394,378,63.30012414,104,-89.74596106,-14.89975049
220,394,-14.89975049,378,63.30012414,-63.19551575
411,220,-63.19551575,394,-14.89975049,36.75025033
297,411,36.75025033,220,-63.19551575,-49.04926013
153,297,-49.04926013,411,36.75025033,-50.84958452
377,153,-50.84958452,297,-49.04926013,48.3503866
473,377,48.3503866,153,-50.84958452,5.150427577
216,473,5.150427577,377,48.3503866,-87.8636719
194,216,-87.8636719,473,5.150427577,-16.29987048
190,194,-16.29987048,216,-87.8636719,-10.69625027
138,190,-10.69625027,194,-16.29987048,-22.49133522
233,138,-22.49133522,190,-10.69625027,16.85197293
376,233,16.85197293,138,-22.49133522,24.10350891
128,376,24.10350891,233,16.85197293,-80.79828173
125,128,-80.79828173,376,24.10350891,-7.149846846
432,125,-7.149846846,128,-80.79828173,70.51918638
301,432,70.51918638,125,-7.149846846,-54.34979895
334,301,-54.34979895,432,70.51918638,-6.799661579
163,334,-6.799661579,301,-54.34979895,-59.42882944
142,163,-59.42882944,334,-6.799661579,-13.39971694
453,142,-13.39971694,163,-59.42882944,70.65553856
426,453,70.65553856,142,-13.39971694,-29.39979973
318,426,-29.39979973,453,70.65553856,-48.2988444
397,318,-48.2988444,426,-29.39979973,3.85042849
437,397,3.85042849,318,-48.2988444,-9.786812039
298,437,-9.786812039,397,3.85042849,-56.58966747
396,298,-56.58966747,437,-9.786812039,9.600312169
500,396,9.600312169,298,-56.58966747,6.21073353
263,500,6.21073353,396,9.600312169,-84.22473038
249,263,-84.22473038,500,6.21073353,-16.64985905
387,249,-16.64985905,263,-84.22473038,22.05359431
484,387,22.05359431,249,-16.64985905,4.902051867
328,484,4.902051867,387,22.05359431,-63.16004812
425,328,-63.16004812,484,4.902051867,7.850250615
165,425,7.850250615,328,-63.16004812,-86.2340323
373,165,-86.2340323,425,7.850250615,43.75013446
132,373,43.75013446,165,-86.2340323,-78.89947783
289,132,-78.89947783,373,43.75013446,32.65016061
194,289,32.65016061,132,-78.89947783,-38.19906282
367,194,-38.19906282,289,32.65016061,33.55068485
421,367,33.55068485,194,-38.19906282,-4.849112412
218,421,-4.849112412,367,33.55068485,-71.7592068
289,218,-71.7592068,421,-4.849112412,6.85019416
303,289,6.85019416,218,-71.7592068,-10.92913413
488,303,-10.92913413,289,6.85019416,31.10830248
288,488,31.10830248,303,-10.92913413,-74.39896772
391,288,-74.39896772,488,31.10830248,11.35018063
289,391,11.35018063,288,-74.39896772,-45.04229742
306,289,-45.04229742,391,11.35018063,-10.19950734
204,306,-10.19950734,289,-45.04229742,-40.79047891
412,204,-40.79047891,306,-10.19950734,41.80060065
197,412,41.80060065,204,-40.79047891,-74.34942801
199,197,-74.34942801,412,41.80060065,-9.34981913
193,199,-9.34981913,197,-74.34942801,-11.43869023
256,193,-11.43869023,199,-9.34981913,6.107584742
323,256,6.107584742,193,-11.43869023,3.976107894
157,323,3.976107894,256,6.107584742,-57.5905096
461,157,-57.5905096,323,3.976107894,68.15030142
365,461,68.15030142,157,-57.5905096,-47.04978474
239,365,-47.04978474,461,68.15030142,-49.74954847
403,239,-49.74954847,365,-47.04978474,29.05040387
271,403,29.05040387,239,-49.74954847,-53.14881646
253,271,-53.14881646,403,29.05040387,-18.04964612
267,253,-18.04964612,271,-53.14881646,-9.146939928
101,267,-9.146939928,253,-18.04964612,-54.83818895
160,101,-54.83818895,267,-9.146939928,9.700332422
270,160,9.700332422,101,-54.83818895,19.51051564
356,270,19.51051564,160,9.700332422,8.002620132
116,356,8.002620132,270,19.51051564,-77.7846253
299,116,-77.7846253,356,8.002620132,39.95016525
335,299,39.95016525,116,-77.7846253,-5.949373832
444,335,-5.949373832,299,39.95016525,10.52747626
206,444,10.52747626,335,-5.949373832,-81.69105768
246,206,-81.69105768,444,10.52747626,-0.299850174
339,246,-0.299850174,206,-81.69105768,11.86750684
111,339,11.86750684,246,-0.299850174,-73.94294969
459,111,-73.94294969,339,11.86750684,81.45018286
143,459,81.45018286,111,-73.94294969,-101.9498493
211,143,-101.9498493,459,81.45018286,9.850096202
416,211,9.850096202,143,-101.9498493,40.71020154
218,416,40.71020154,211,9.850096202,-70.29939698
298,218,-70.29939698,416,40.71020154,9.100202306
412,298,9.100202306,218,-70.29939698,13.61193123
281,412,13.61193123,298,9.100202306,-53.34463187
217,281,-53.34463187,412,13.61193123,-30.04964871
400,217,-30.04964871,281,-53.34463187,34.90110622
411,400,34.90110622,217,-30.04964871,-17.24917971
269,411,-17.24917971,400,34.90110622,-56.0466503
301,269,-56.0466503,411,-17.24917971,-5.449681754
201,301,-5.449681754,269,-56.0466503,-40.01742568
117,201,-40.01742568,301,-5.449681754,-31.04937593
210,117,-31.04937593,201,-40.01742568,17.4010362
176,210,17.4010362,117,-31.04937593,-18.99670832
185,176,-18.99670832,210,17.4010362,-6.547236614
419,185,-6.547236614,176,-18.99670832,49.27279654
491,419,49.27279654,185,-6.547236614,-2.949588275
300,491,-2.949588275,419,49.27279654,-72.19690797
120,300,-72.19690797,491,-2.949588275,-59.99980819
381,120,-59.99980819,300,-72.19690797,59.2502777
185,381,59.2502777,120,-59.99980819,-68.04971523
414,185,-68.04971523,381,59.2502777,48.0002159
331,414,48.0002159,185,-68.04971523,-41.44956616
431,331,-41.44956616,414,48.0002159,8.450581711
176,431,8.450581711,331,-41.44956616,-85.2861902
446,176,-85.2861902,431,8.450581711,58.70013746
383,446,58.70013746,176,-85.2861902,-38.04970987
314,383,-38.04970987,446,58.70013746,-36.39930976
162,314,-36.39930976,383,-38.04970987,-53.6992458
157,162,-53.6992458,314,-36.39930976,-9.349653333
311,157,-9.349653333,162,-53.6992458,30.66131017
156,311,30.66131017,157,-9.349653333,-54.29893743
332,156,-54.29893743,311,30.66131017,36.20033905
103,332,36.20033905,156,-54.29893743,-73.84923749
172,103,-73.84923749,332,36.20033905,12.10018333
170,172,12.10018333,103,-73.84923749,-9.093216404
321,170,-9.093216404,172,12.10018333,29.26194935
344,321,29.26194935,170,-9.093216404,-10.2988335
477,344,-10.2988335,321,29.26194935,16.05934004
394,477,16.05934004,344,-10.2988335,-44.59613754
494,394,-44.59613754,477,16.05934004,5.300502559
308,494,5.300502559,394,-44.59613754,-71.16563022
257,308,-71.16563022,494,5.300502559,-28.14980259
379,257,-28.14980259,308,-71.16563022,17.65126038
430,379,17.65126038,257,-28.14980259,-6.196800686
424,430,-6.196800686,379,17.65126038,-22.97461951
242,424,-22.97461951,430,-6.196800686,-66.69810904
468,242,-66.69810904,424,-22.97461951,44.40022474
344,468,44.40022474,242,-66.69810904,-54.399493
197,344,-54.399493,468,44.40022474,-53.9496622
189,197,-53.9496622,344,-54.399493,-11.84965654
382,189,-11.84965654,197,-53.9496622,38.80707142
344,382,38.80707142,189,-11.84965654,-28.59933643
136,344,-28.59933643,382,38.80707142,-69.19877888
144,136,-69.19877888,344,-28.59933643,-4.799791209
225,144,-4.799791209,136,-69.19877888,13.09160081
315,225,13.09160081,144,-4.799791209,11.2558008
379,315,11.2558008,225,13.09160081,0.25783128
204,379,0.25783128,315,11.2558008,-61.76233324
493,204,-61.76233324,379,0.25783128,62.05026208
312,493,62.05026208,204,-61.76233324,-69.89974034
354,312,-69.89974034,493,62.05026208,-5.099795374
387,354,-5.099795374,312,-69.89974034,-9.412973814
214,387,-9.412973814,354,-5.099795374,-62.58883979
322,214,-62.58883979,387,-9.412973814,16.30025521
465,322,16.30025521,214,-62.58883979,19.65374955
204,465,19.65374955,322,16.30025521,-88.49741782
157,204,-88.49741782,465,19.65374955,-21.94987233
479,157,-21.94987233,204,-88.49741782,72.65207126
245,479,72.65207126,157,-21.94987233,-82.44981058
200,245,-82.44981058,479,72.65207126,-23.49985292
172,200,-23.49985292,245,-82.44981058,-16.99819248
302,172,-16.99819248,200,-23.49985292,23.90344901
106,302,23.90344901,172,-16.99819248,-64.09825289
374,106,-64.09825289,302,23.90344901,61.70024333
128,374,61.70024333,106,-64.09825289,-80.19973739
224,128,-80.19973739,374,61.70024333,17.60015545
313,224,17.60015545,128,-80.19973739,11.05321786
144,313,11.05321786,224,17.60015545,-57.89188138
465,144,-57.89188138,313,11.05321786,73.05029829
135,465,73.05029829,144,-57.89188138,-105.7498126
387,135,-105.7498126,465,73.05029829,56.25008941
200,387,56.25008941,135,-105.7498126,-66.09968405
380,200,-66.09968405,387,56.25008941,35.00022882
278,380,35.00022882,200,-66.09968405,-44.49918435
206,278,-44.49918435,380,35.00022882,-31.89949525
282,206,-31.89949525,278,-44.49918435,8.700981761
141,282,8.700981761,206,-31.89949525,-49.33696339
457,141,-49.33696339,282,8.700981761,71.95041065
421,457,71.95041065,141,-49.33696339,-31.84980687
223,421,-31.84980687,457,71.95041065,-70.54901518
167,223,-70.54901518,421,-31.84980687,-25.14979912
395,167,-25.14979912,223,-70.54901518,48.6515785
253,395,48.6515785,167,-25.14979912,-55.2495777
295,253,-55.2495777,395,48.6515785,-2.149672509
243,295,-2.149672509,253,-55.2495777,-27.57209862
286,243,-27.57209862,295,-2.149672509,-1.39868632
309,286,-1.39868632,243,-27.57209862,-8.211742016
188,309,-8.211742016,286,-1.39868632,-45.6853871
441,188,-45.6853871,309,-8.211742016,53.85047889
200,441,53.85047889,188,-45.6853871,-82.29965528
172,200,-82.29965528,441,53.85047889,-16.99985238
300,172,-16.99985238,200,-82.29965528,23.40344834
168,300,23.40344834,172,-16.99985238,-47.99817758
164,168,-47.99817758,300,23.40344834,-9.399566128
300,164,-9.399566128,168,-47.99817758,25.81119171
176,300,25.81119171,164,-9.399566128,-45.99850124
165,176,-45.99850124,300,25.81119171,-11.5495276
411,165,-11.5495276,176,-45.99850124,53.25744094
265,411,53.25744094,165,-11.5495276,-57.04964756
285,265,-57.04964756,411,53.25744094,-8.249692843
490,285,-8.249692843,265,-57.04964756,37.0144807
455,490,37.0144807,285,-8.249692843,-33.24927064
152,455,-33.24927064,490,37.0144807,-98.49909626
168,152,-98.49909626,455,-33.24927064,-3.59989694
230,168,-3.59989694,152,-98.49909626,7.171637046
471,230,7.171637046,168,-3.59989694,48.76907218
428,471,48.76907218,230,7.171637046,-34.29957973
439,428,-34.29957973,471,48.76907218,-18.64915072
291,439,-18.64915072,428,-34.29957973,-58.94713295
368,291,-58.94713295,439,-18.64915072,4.700287706
194,368,4.700287706,291,-58.94713295,-61.85669628
262,194,-61.85669628,368,4.700287706,7.300261284
344,262,7.300261284,194,-61.85669628,7.418418304
488,344,7.418418304,262,7.300261284,18.81784665
277,488,18.81784665,344,7.418418304,-77.14718398
112,277,-77.14718398,488,18.81784665,-55.09983201
322,112,-55.09983201,277,-77.14718398,46.90032927
261,322,46.90032927,112,-55.09983201,-31.34954559
180,261,-31.34954559,322,46.90032927,-33.29898353
183,180,-33.29898353,261,-31.34954559,-8.249098955
379,183,-8.249098955,180,-33.29898353,39.86448276
171,379,39.86448276,183,-8.249098955,-70.94937114
167,171,-70.94937114,379,39.86448276,-9.549801383
166,167,-9.549801383,171,-70.94937114,-8.589153861
262,166,-8.589153861,167,-9.549801383,15.71337371
181,262,15.71337371,166,-8.589153861,-33.34596628
315,181,-33.34596628,262,15.71337371,24.45089851
494,315,24.45089851,181,-33.34596628,29.00166988
143,494,29.00166988,315,24.45089851,-112.4488125
311,143,-112.4488125,494,29.00166988,34.85007908
192,311,34.85007908,143,-112.4488125,-45.29917731
198,192,-45.29917731,311,34.85007908,-8.099512912
112,198,-8.099512912,192,-45.29917731,-31.38498546
471,112,-31.38498546,198,-8.099512912,84.15101418
402,471,84.15101418,112,-31.38498546,-40.7998588
285,402,-40.7998588,471,84.15101418,-49.34939963
330,285,-49.34939963,402,-40.7998588,-2.999589552
260,330,-2.999589552,285,-49.34939963,-33.89997537
466,260,-33.89997537,330,-2.999589552,38.50086941
481,466,38.50086941,260,-33.89997537,-19.54932584
322,481,-19.54932584,466,38.50086941,-63.79739023
162,322,-63.79739023,481,-19.54932584,-56.09975437
491,162,-56.09975437,322,-63.79739023,74.15031764
492,491,74.15031764,162,-56.09975437,-24.29981816
345,492,-24.29981816,491,74.15031764,-61.34830933
337,345,-61.34830933,492,-24.29981816,-19.24973437
318,337,-19.24973437,345,-61.34830933,-21.59730859
481,318,-21.59730859,337,-19.24973437,24.85213929
182,481,24.85213929,318,-21.59730859,-98.79838352
467,182,-98.79838352,481,24.85213929,62.15010244
332,467,62.15010244,182,-98.79838352,-57.09974118
232,332,-57.09974118,467,62.15010244,-41.59969338
402,232,-41.59969338,332,-57.09974118,30.90057752
318,402,30.90057752,232,-41.59969338,-41.09895381
109,318,-41.09895381,402,30.90057752,-68.14940833
497,109,-68.14940833,318,-41.09895381,91.55021527
232,497,91.55021527,109,-68.14940833,-91.0998807
400,232,-91.0998807,497,91.55021527,30.40012048
370,400,30.40012048,232,-91.0998807,-27.49891911
463,370,-27.49891911,400,30.40012048,4.751320672
282,463,4.751320672,370,-27.49891911,-68.35758227
447,282,-68.35758227,463,4.751320672,27.15021396
371,447,27.15021396,282,-68.35758227,-41.34864523
451,371,-41.34864523,447,27.15021396,1.450584552
295,451,1.450584552,371,-41.34864523,-61.22785535
438,295,-61.22785535,451,1.450584552,21.00026668
152,438,21.00026668,295,-61.22785535,-93.39773761
254,152,-93.39773761,438,21.00026668,17.90011462
496,254,17.90011462,152,-93.39773761,47.80311125
202,496,47.80311125,254,17.90011462,-98.29956258
415,202,-98.29956258,496,47.80311125,43.15010348
425,415,43.15010348,202,-98.29956258,-18.24946321
369,425,-18.24946321,415,43.15010348,-35.24700637
387,369,-35.24700637,425,-18.24946321,-13.94919572
332,387,-13.94919572,369,-35.24700637,-33.094887
238,332,-33.094887,387,-13.94919572,-40.09908782
465,238,-40.09908782,332,-33.094887,44.85062153
172,465,44.85062153,238,-40.09908782,-96.49950312
363,172,-96.49950312,465,44.85062153,39.15010738
365,363,39.15010738,172,-96.49950312,-17.649348
474,365,-17.649348,363,39.15010738,9.003200005
460,474,9.003200005,365,-17.649348,-27.18781344
402,460,-27.18781344,474,9.003200005,-37.49864897
160,402,-37.49864897,460,-27.18781344,-80.59928934
311,160,-80.59928934,402,-37.49864897,29.75015391
137,311,29.75015391,160,-80.59928934,-59.04887142
398,137,-59.04887142,311,29.75015391,58.40028672
243,398,58.40028672,137,-59.04887142,-58.64970688
395,243,-58.64970688,398,58.40028672,25.85029063
168,395,25.85029063,243,-58.64970688,-76.49850576
353,168,-76.49850576,395,25.85029063,37.85017085
369,353,37.85017085,168,-76.49850576,-13.64930247
203,369,-13.64930247,353,37.85017085,-59.94466107
407,203,-59.94466107,369,-13.64930247,40.85027821
101,407,40.85027821,203,-59.94466107,-96.84940111
330,101,-96.84940111,407,40.85027821,52.2001066
348,330,52.2001066,101,-96.84940111,-11.99963314
426,348,-11.99963314,330,52.2001066,2.106896971
302,426,2.106896971,348,-11.99963314,-52.11614318
206,302,-52.11614318,426,2.106896971,-39.09963196
395,206,-39.09963196,302,-52.11614318,36.95065369
409,395,36.95065369,206,-39.09963196,-16.24926812
454,409,-16.24926812,395,36.95065369,-9.196226966
490,454,-9.196226966,409,-16.24926812,-13.68831374
322,490,-13.68831374,454,-9.196226966,-66.4946913
233,322,-66.4946913,490,-13.68831374,-38.34977389
332,233,-38.34977389,322,-66.4946913,13.10067948
147,332,13.10067948,233,-38.34977389,-62.84420719
437,147,-62.84420719,332,13.10067948,65.15025314
154,437,65.15025314,147,-62.84420719,-92.59976446
278,154,-92.59976446,437,65.15025314,23.30011661
346,278,23.30011661,154,-92.59976446,3.101838589
394,346,3.101838589,278,23.30011661,-5.205850476
461,394,-5.205850476,346,3.101838589,-2.914413925
293,461,-2.914413925,394,-5.205850476,-64.94466819
227,293,-64.94466819,461,-2.914413925,-31.14976297
230,227,-31.14976297,293,-64.94466819,-10.59897046
410,230,-10.59897046,227,-31.14976297,33.50882315
326,410,33.50882315,230,-10.59897046,-41.49911019
480,326,-41.49911019,410,33.50882315,22.20058032
447,480,22.20058032,326,-41.49911019,-32.24797516
496,447,-32.24797516,480,22.20058032,-10.09903932
268,496,-10.09903932,447,-32.24797516,-81.79029038
446,268,-81.79029038,496,-10.09903932,31.10014946
216,446,31.10014946,268,-81.79029038,-79.79896718
440,216,-79.79896718,446,31.10014946,45.20015701
223,440,45.20015701,216,-79.79896718,-76.24951078
430,223,-76.24951078,440,45.20015701,40.60017197
245,430,40.60017197,223,-76.24951078,-67.74939371
288,245,-67.74939371,430,40.60017197,-1.499782182
291,288,-1.499782182,245,-67.74939371,-13.34224582
407,291,-13.34224582,288,-1.499782182,14.45558611
481,407,14.45558611,291,-13.34224582,-1.845237278
248,481,-1.845237278,407,14.45558611,-82.07298012
374,248,-82.07298012,481,-1.845237278,19.10014843
378,374,19.10014843,248,-82.07298012,-17.69726638
257,378,-17.69726638,374,19.10014843,-49.14681725
258,257,-49.14681725,378,-17.69726638,-12.59958616
209,258,-12.59958616,257,-49.14681725,-25.1437402
333,209,-25.1437402,258,-12.59958616,20.55157926
291,333,20.55157926,209,-25.1437402,-27.14763799
412,291,-27.14763799,333,20.55157926,15.70135502
399,412,15.70135502,291,-27.14763799,-23.84596013
202,399,-23.84596013,412,15.70135502,-69.19824447
285,202,-69.19824447,399,-23.84596013,10.65020879
104,285,10.65020879,202,-69.19824447,-59.4912608
106,104,-59.4912608,285,10.65020879,-4.699717531
105,106,-4.699717531,104,-59.4912608,-5.506686228
492,105,-5.506686228,106,-4.699717531,91.53192482
216,492,91.53192482,105,-5.506686228,-93.59988066
205,216,-93.59988066,492,91.53192482,-13.54988587
491,205,-13.54988587,216,-93.59988066,61.25541714
162,491,61.25541714,205,-13.54988587,-106.7997336
433,162,-106.7997336,491,61.25541714,59.65008766
251,433,59.65008766,162,-106.7997336,-67.14971903
298,251,-67.14971903,433,59.65008766,-0.799778275
214,298,-0.799778275,251,-67.14971903,-35.29011199
357,214,-35.29011199,298,-0.799778275,25.05080232
196,357,25.05080232,214,-35.29011199,-58.09840902
452,196,-58.09840902,357,25.05080232,54.20029617
290,452,54.20029617,196,-58.09840902,-63.09965971
217,290,-63.09965971,452,54.20029617,-32.74974891
195,217,-32.74974891,290,-63.09965971,-16.34906851
139,195,-16.34906851,217,-32.74974891,-23.74627272
411,139,-23.74627272,195,-16.34906851,61.05177027
196,411,61.05177027,139,-23.74627272,-74.29973178
112,196,-74.29973178,411,61.05177027,-30.79981889
466,112,-30.79981889,196,-74.29973178,82.90105304
393,466,82.90105304,112,-30.79981889,-41.54985452
212,393,-41.54985452,466,82.90105304,-64.89942109
360,212,-64.89942109,393,-41.54985452,26.40023736
145,360,26.40023736,212,-64.89942109,-71.74856728
166,145,-71.74856728,360,26.40023736,-1.999805782
296,166,-1.999805782,145,-71.74856728,24.40003108
417,296,24.40003108,166,-1.999805782,15.45167684
290,417,15.45167684,296,24.40003108,-52.59582906
172,290,-52.59582906,417,15.45167684,-43.99963864
333,172,-43.99963864,290,-52.59582906,31.65051627
374,333,31.65051627,172,-43.99963864,-6.399002748
378,374,-6.399002748,333,31.65051627,-17.67616053
205,378,-17.67616053,374,-6.399002748,-62.14680966
390,205,-62.14680966,378,-17.67616053,36.00025885
392,390,36.00025885,205,-62.14680966,-18.999229
119,392,-18.999229,390,36.00025885,-87.84723735
489,119,-87.84723735,392,-18.999229,86.55012956
388,489,86.55012956,119,-87.84723735,-49.69986652
303,388,-49.69986652,489,86.55012956,-40.64959532
218,303,-40.64959532,388,-49.69986652,-36.39939518
104,218,-36.39939518,303,-40.64959532,-39.3992458
100,104,-39.3992458,218,-36.39939518,-6.19935621
259,100,-6.19935621,104,-39.3992458,34.7753601
477,259,34.7753601,100,-6.19935621,41.55082622
331,477,41.55082622,259,34.7753601,-60.34942112
275,331,-60.34942112,477,41.55082622,-30.5497255
421,275,-30.5497255,331,-60.34942112,22.75107034
337,421,22.75107034,275,-30.5497255,-42.04807177
477,337,-42.04807177,421,22.75107034,18.15056528
220,477,18.15056528,337,-42.04807177,-88.09697376
459,220,-88.09697376,477,18.15056528,48.75012883
195,459,48.75012883,220,-88.09697376,-88.9495794
384,195,-88.9495794,459,48.75012883,37.50012637
348,384,37.50012637,195,-88.9495794,-28.1992894
261,348,-28.1992894,384,37.50012637,-39.14874403
295,261,-39.14874403,348,-28.1992894,-4.54934795
362,295,-4.54934795,261,-39.14874403,2.046090241
210,362,2.046090241,295,-4.54934795,-55.9071912
303,210,-55.9071912,362,2.046090241,12.75031983
350,303,12.75031983,210,-55.9071912,-3.393886434
405,350,-3.393886434,303,12.75031983,-3.670118002
248,405,-3.670118002,350,-3.393886434,-59.43089038
349,248,-59.43089038,405,-3.670118002,12.85028304
222,349,12.85028304,248,-59.43089038,-49.19398061
171,222,-49.19398061,349,12.85028304,-23.84958696
453,171,-23.84958696,222,-49.19398061,61.95175499
328,453,61.95175499,171,-23.84958696,-53.89973952
312,328,-53.89973952,453,61.95175499,-20.39965591
146,312,-20.39965591,328,-53.89973952,-57.09760276
142,146,-57.09760276,312,-20.39965591,-8.299693358
418,142,-8.299693358,146,-57.09760276,61.91430924
440,418,61.91430924,142,-8.299693358,-15.3997392
497,440,-15.3997392,418,61.91430924,-7.745801
288,497,-7.745801,440,-15.3997392,-77.08360587
131,288,-77.08360587,497,-7.745801,-53.64983173
108,131,-53.64983173,288,-77.08360587,-12.29965269
370,108,-12.29965269,131,-53.64983173,60.10656679
473,370,60.10656679,108,-12.29965269,7.250276717
465,473,7.250276717,370,60.10656679,-25.63133162
264,465,-25.63133162,473,7.250276717,-73.49848016
299,264,-73.49848016,465,-25.63133162,-4.449814919
238,299,-4.449814919,264,-73.49848016,-30.15192505
272,238,-30.15192505,299,-4.449814919,-3.398901266
303,272,-3.398901266,238,-30.15192505,-5.770334784
436,303,-5.770334784,272,-3.398901266,18.12915727
206,436,18.12915727,303,-5.770334784,-79.29696663
423,206,-79.29696663,436,18.12915727,43.95015901
210,423,43.95015901,206,-79.29696663,-74.39948257
134,210,-74.39948257,423,43.95015901,-29.49981937
260,134,-29.49981937,210,-74.39948257,24.80114779
265,260,24.80114779,134,-29.49981937,-11.74837688
421,265,-11.74837688,260,24.80114779,25.75719298
297,421,25.75719298,265,-11.74837688,-52.04849496
